movieId,title,genres,year,clean_title
5493,In Like Flint (1967),action|adventure|comedy,1967,In Like Flint
5497,Our Man Flint (1965),adventure|comedy|sci-fi,1965,Our Man Flint
5498,Red Beard (Akahige) (1965),drama,1965,Red Beard (Akahige)
5499,Robin and Marian (1976),adventure|drama|romance,1976,Robin and Marian
5500,Top Secret! (1984),comedy,1984,Top Secret!
5501,"Master of Disguise, The (2002)",comedy|mystery,2002,"Master of Disguise, The"
5502,Signs (2002),horror|sci-fi|thriller,2002,Signs
5503,"Last Kiss, The (Ultimo bacio, L') (2001)",comedy|drama|romance,2001,"Last Kiss, The (Ultimo bacio, L')"
5504,Spy Kids 2: The Island of Lost Dreams (2002),adventure|children,2002,Spy Kids 2: The Island of Lost Dreams
5505,"Good Girl, The (2002)",comedy|drama,2002,"Good Girl, The"
5506,Blood Work (2002),crime|drama|mystery|thriller,2002,Blood Work
5507,xXx (2002),action|crime|thriller,2002,xXx
5508,24 Hour Party People (2002),comedy|drama|musical,2002,24 Hour Party People
5512,Secret Ballot (Raye makhfi) (2001),comedy,2001,Secret Ballot (Raye makhfi)
5513,Martin Lawrence Live: Runteldat (2002),comedy|documentary,2002,Martin Lawrence Live: Runteldat
5515,Songs From the Second Floor (Sånger från andra våningen) (2000),drama,2000,Songs From the Second Floor (Sånger från andra våningen)
5521,"Principal, The (1987)",action|crime|drama,1987,"Principal, The"
5522,Rollerball (1975),action|drama|sci-fi,1975,Rollerball
5523,"Adventures of Pluto Nash, The (2002)",action|adventure|comedy|sci-fi,2002,"Adventures of Pluto Nash, The"
5524,Blue Crush (2002),adventure|drama|romance,2002,Blue Crush
5525,Mostly Martha (Bella Martha) (2001),comedy|drama|romance,2001,Mostly Martha (Bella Martha)
5527,Possession (2002),drama|romance,2002,Possession
5528,One Hour Photo (2002),drama|thriller,2002,One Hour Photo
5529,Serving Sara (2002),comedy|romance,2002,Serving Sara
5530,Simone (S1m0ne) (2002),comedy|drama|fantasy|sci-fi,2002,Simone (S1m0ne)
5531,Undisputed (2002),drama,2002,Undisputed
5532,Amy's O (a.k.a. Amy's Orgasm) (2001),comedy|romance,2001,Amy's O (a.k.a. Amy's Orgasm)
5537,Satin Rouge (2002),drama|musical,2002,Satin Rouge
5538,"Care Bears Movie, The (1985)",animation|children|fantasy,1985,"Care Bears Movie, The"
5539,Care Bears Movie II: A New Generation (1986),animation|children,1986,Care Bears Movie II: A New Generation
5540,Clash of the Titans (1981),action|adventure|fantasy|romance,1981,Clash of the Titans
5541,Hot Shots! (1991),action|comedy|romance|war,1991,Hot Shots!
5543,"Swarm, The (1978)",action|horror|sci-fi,1978,"Swarm, The"
5544,Time After Time (1979),sci-fi|thriller,1979,Time After Time
5548,Down and Out in Beverly Hills (1986),comedy,1986,Down and Out in Beverly Hills
5550,Love Me Tender (1956),musical|western,1956,Love Me Tender
5553,Stakeout (1987),comedy|crime|romance|thriller,1987,Stakeout
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),crime|horror|thriller,2002,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com)
5560,À nous la liberté (Freedom for Us) (1931),comedy|musical,1931,À nous la liberté (Freedom for Us)
5562,Snipes (2001),drama|thriller,2001,Snipes
5563,City by the Sea (2002),crime|drama,2002,City by the Sea
5564,Swimfan (2002),thriller,2002,Swimfan
5568,Johnny Dangerously (1984),comedy,1984,Johnny Dangerously
5569,"Last House on the Left, The (1972)",crime|horror|thriller,1972,"Last House on the Left, The"
5570,Thesis (Tesis) (1996),drama|horror|thriller,1996,Thesis (Tesis)
5572,Barbershop (2002),comedy,2002,Barbershop
5573,Stealing Harvard (2002),comedy|crime,2002,Stealing Harvard
5574,"Transporter, The (2002)",action|crime,2002,"Transporter, The"
5575,Alias Betty (Betty Fisher et autres histoires) (2001),crime|drama,2001,Alias Betty (Betty Fisher et autres histoires)
5577,Igby Goes Down (2002),comedy|drama,2002,Igby Goes Down
5580,Aspen Extreme (1993),action,1993,Aspen Extreme
5581,Betsy's Wedding (1990),comedy,1990,Betsy's Wedding
5582,Captain Ron (1992),adventure|comedy,1992,Captain Ron
5584,Ernest Goes to Jail (1990),comedy,1990,Ernest Goes to Jail
5585,Ernest Scared Stupid (1991),comedy,1991,Ernest Scared Stupid
5588,"Hills Have Eyes, The (1977)",horror,1977,"Hills Have Eyes, The"
5589,Indian Summer (1993),comedy|drama,1993,Indian Summer
5590,"Mack, The (1973)",crime,1973,"Mack, The"
5591,Monkey Trouble (1994),children|comedy,1994,Monkey Trouble
5596,Spaced Invaders (1990),adventure|comedy|sci-fi,1990,Spaced Invaders
5597,Suburban Commando (1991),comedy|sci-fi,1991,Suburban Commando
5601,"Yearling, The (1946)",children|drama,1946,"Yearling, The"
5602,"Ladykillers, The (1955)",comedy|crime,1955,"Ladykillers, The"
5603,"Lavender Hill Mob, The (1951)",comedy|crime,1951,"Lavender Hill Mob, The"
5604,"Man in the White Suit, The (1951)",comedy|sci-fi,1951,"Man in the White Suit, The"
5607,"Son of the Bride (Hijo de la novia, El) (2001)",comedy|drama,2001,"Son of the Bride (Hijo de la novia, El)"
5608,"Das Experiment (Experiment, The) (2001)",drama|thriller,2001,"Das Experiment (Experiment, The)"
5609,Ballistic: Ecks vs. Sever (2002),action|thriller,2002,Ballistic: Ecks vs. Sever
5610,"Banger Sisters, The (2002)",comedy|drama,2002,"Banger Sisters, The"
5611,"Four Feathers, The (2002)",adventure|war,2002,"Four Feathers, The"
5612,Trapped (2002),action|thriller,2002,Trapped
5613,8 Women (2002),comedy|crime|musical|mystery,2002,8 Women
5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",drama|romance,2001,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le)"
5615,Invincible (2001),drama,2001,Invincible
5617,Secretary (2002),comedy|drama|romance,2002,Secretary
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),adventure|animation|fantasy,2001,Spirited Away (Sen to Chihiro no kamikakushi)
5619,"Trials of Henry Kissinger, The (2002)",documentary,2002,"Trials of Henry Kissinger, The"
5620,Sweet Home Alabama (2002),comedy|romance,2002,Sweet Home Alabama
5621,"Tuxedo, The (2002)",action|comedy,2002,"Tuxedo, The"
5625,Moonlight Mile (2002),drama|romance,2002,Moonlight Mile
5628,Wasabi (2001),action|comedy|crime|drama|thriller,2001,Wasabi
5629,Jonah: A VeggieTales Movie (2002),animation|children|musical,2002,Jonah: A VeggieTales Movie
5630,Red Dragon (2002),crime|mystery|thriller,2002,Red Dragon
5632,Bloody Sunday (2002),drama,2002,Bloody Sunday
5633,Heaven (2002),drama,2002,Heaven
5635,"Man from Elysian Fields, The (2001)",drama,2001,"Man from Elysian Fields, The"
5636,Welcome to Collinwood (2002),comedy|crime,2002,Welcome to Collinwood
5637,Flirting (1991),drama,1991,Flirting
5638,Godzilla vs. Mothra (Mosura tai Gojira) (1964),action|adventure|fantasy|sci-fi,1964,Godzilla vs. Mothra (Mosura tai Gojira)
5640,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",horror|sci-fi,1956,"Godzilla, King of the Monsters! (Kaijû-ô Gojira)"
5643,Powaqqatsi (1988),documentary,1988,Powaqqatsi
5644,"Pride of the Yankees, The (1942)",drama,1942,"Pride of the Yankees, The"
5646,Valmont (1989),drama|romance,1989,Valmont
5649,Horror of Dracula (Dracula) (1958),horror,1958,Horror of Dracula (Dracula)
5650,Strange Brew (1983),comedy,1983,Strange Brew
5651,"Incredible Mr. Limpet, The (1964)",animation|comedy|war,1964,"Incredible Mr. Limpet, The"
5657,Flashback (1990),action|adventure|comedy|crime|drama,1990,Flashback
5663,Below (2002),horror,2002,Below
5664,Brown Sugar (2002),romance,2002,Brown Sugar
5665,Knockaround Guys (2002),action|comedy|crime,2002,Knockaround Guys
5666,"Rules of Attraction, The (2002)",comedy|drama|romance|thriller,2002,"Rules of Attraction, The"
5667,Tuck Everlasting (2002),drama|fantasy,2002,Tuck Everlasting
5668,White Oleander (2002),drama,2002,White Oleander
5669,Bowling for Columbine (2002),documentary,2002,Bowling for Columbine
5670,Comedian (2002),comedy|documentary,2002,Comedian
5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),adventure|animation|children|fantasy,2002,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie)
5673,Punch-Drunk Love (2002),comedy|drama|romance,2002,Punch-Drunk Love
5675,Swept Away (2002),comedy|romance,2002,Swept Away
5678,Formula 51 (2001),action|comedy|crime|thriller,2001,Formula 51
5679,"Ring, The (2002)",horror|mystery|thriller,2002,"Ring, The"
5680,Auto Focus (2002),crime|drama,2002,Auto Focus
5682,"Grey Zone, The (2001)",drama,2001,"Grey Zone, The"
5684,Naqoyqatsi (2002),documentary,2002,Naqoyqatsi
5685,Real Women Have Curves (2002),comedy|drama,2002,Real Women Have Curves
5688,Tully (2000),drama,2000,Tully
5689,Billy Bathgate (1991),crime|drama,1991,Billy Bathgate
5690,Grave of the Fireflies (Hotaru no haka) (1988),animation|drama|war,1988,Grave of the Fireflies (Hotaru no haka)
5693,Saturday Night Fever (1977),comedy|drama|romance,1977,Saturday Night Fever
5694,Staying Alive (1983),comedy|drama|musical,1983,Staying Alive
5696,Urban Cowboy (1980),drama,1980,Urban Cowboy
5699,Tom Horn (1980),western,1980,Tom Horn
5700,The Pumaman (1980),action|adventure|fantasy|sci-fi,1980,The Pumaman
5704,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980),horror|sci-fi,1980,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning)
5706,...All the Marbles (1981),comedy|drama,1981,...All the Marbles
5707,Absence of Malice (1981),drama|romance,1981,Absence of Malice
5710,Banana Joe (1981),comedy,1981,Banana Joe
5712,Blow Out (1981),mystery|thriller,1981,Blow Out
5720,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)",action|adventure|comedy,1981,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure)"
5721,"Chosen, The (1981)",drama,1981,"Chosen, The"
5723,Continental Divide (1981),comedy|romance,1981,Continental Divide
5733,"Eyewitness (Janitor, The) (1981)",thriller,1981,"Eyewitness (Janitor, The)"
5735,Faces of Death (1978),documentary|horror,1978,Faces of Death
5736,Faces of Death 3 (1985),documentary|horror,1985,Faces of Death 3
5741,"Woman Next Door, The (Femme d'à côté, La) (1981)",drama|romance,1981,"Woman Next Door, The (Femme d'à côté, La)"
5742,First Monday in October (1981),comedy|drama,1981,First Monday in October
5745,"Four Seasons, The (1981)",comedy|drama,1981,"Four Seasons, The"
5746,Galaxy of Terror (Quest) (1981),action|horror|mystery|sci-fi,1981,Galaxy of Terror (Quest)
5747,Gallipoli (1981),drama|war,1981,Gallipoli
5749,Ghost Story (1981),drama|horror,1981,Ghost Story
5752,Gregory's Girl (1981),comedy|romance,1981,Gregory's Girl
5755,Happy Birthday to Me (1981),horror|mystery,1981,Happy Birthday to Me
5764,Looker (1981),drama|horror|sci-fi|thriller,1981,Looker
5767,Teddy Bear (Mis) (1981),comedy|crime,1981,Teddy Bear (Mis)
5768,Modern Problems (1981),comedy|fantasy,1981,Modern Problems
5771,My Bloody Valentine (1981),drama|horror|thriller,1981,My Bloody Valentine
5772,My Dinner with André (1981),drama,1981,My Dinner with André
5773,Neighbors (1981),comedy,1981,Neighbors
5779,Piranha II: The Spawning (1981),horror|sci-fi,1981,Piranha II: The Spawning
5780,Polyester (1981),comedy,1981,Polyester
5782,"Professional, The (Le professionnel) (1981)",action|drama|thriller,1981,"Professional, The (Le professionnel)"
5784,Ghost Ship (2002),horror,2002,Ghost Ship
5785,Jackass: The Movie (2002),action|comedy|documentary,2002,Jackass: The Movie
5786,Paid in Full (2002),action|drama,2002,Paid in Full
5787,"Truth About Charlie, The (2002)",mystery|thriller,2002,"Truth About Charlie, The"
5788,All or Nothing (2002),drama,2002,All or Nothing
5791,Frida (2002),drama|romance,2002,Frida
5792,Roger Dodger (2002),comedy|drama,2002,Roger Dodger
5796,Casino Royale (1967),action|adventure|comedy,1967,Casino Royale
5797,"Company of Wolves, The (1984)",fantasy|horror,1984,"Company of Wolves, The"
5799,Exodus (1960),drama|romance|war,1960,Exodus
5801,"Russians Are Coming, the Russians Are Coming, The (1966)",comedy|war,1966,"Russians Are Coming, the Russians Are Coming, The"
5802,"World of Henry Orient, The (1964)",comedy,1964,"World of Henry Orient, The"
5803,I Spy (2002),action|adventure|comedy|crime,2002,I Spy
5804,"Santa Clause 2, The (2002)",children|comedy|fantasy|romance,2002,"Santa Clause 2, The"
5809,Femme Fatale (2002),crime|thriller,2002,Femme Fatale
5810,8 Mile (2002),drama,2002,8 Mile
5812,Far from Heaven (2002),drama|romance,2002,Far from Heaven
5816,Harry Potter and the Chamber of Secrets (2002),adventure|fantasy,2002,Harry Potter and the Chamber of Secrets
5817,Ararat (2002),drama|war,2002,Ararat
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",drama|romance,2002,"Crime of Father Amaro, The (Crimen del padre Amaro, El)"
5820,Standing in the Shadows of Motown (2002),documentary|musical,2002,Standing in the Shadows of Motown
5826,Rio Grande (1950),romance|western,1950,Rio Grande
5828,Blackrock (1997),drama|thriller,1997,Blackrock
5829,Men with Brooms (2002),comedy|drama|romance,2002,Men with Brooms
5833,Dog Soldiers (2002),action|horror,2002,Dog Soldiers
5836,Houseboat (1958),comedy|romance,1958,Houseboat
5838,Madame Bovary (1991),drama,1991,Madame Bovary
5839,My Father's Glory (La gloire de mon père) (1990),adventure|drama,1990,My Father's Glory (La gloire de mon père)
5840,"My Mother's Castle (Château de ma mère, Le) (1990)",comedy|drama,1990,"My Mother's Castle (Château de ma mère, Le)"
5841,Return to the Blue Lagoon (1991),adventure|romance,1991,Return to the Blue Lagoon
5843,Toy Soldiers (1991),action|drama,1991,Toy Soldiers
5847,Ragtime (1981),drama,1981,Ragtime
5849,I'm Starting From Three (Ricomincio da Tre) (1981),comedy,1981,I'm Starting From Three (Ricomincio da Tre)
5853,Scanners (1981),horror|sci-fi|thriller,1981,Scanners
5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",comedy|drama|romance,1981,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell)"
5863,Take This Job and Shove It (1981),comedy,1981,Take This Job and Shove It
5867,Thief (1981),crime|drama|thriller,1981,Thief
5872,Die Another Day (2002),action|adventure|thriller,2002,Die Another Day
5873,The Emperor's Club (2002),drama,2002,The Emperor's Club
5874,Friday After Next (2002),comedy,2002,Friday After Next
5875,Personal Velocity (2002),drama,2002,Personal Velocity
5876,"Quiet American, The (2002)",drama|thriller|war,2002,"Quiet American, The"
5878,Talk to Her (Hable con Ella) (2002),drama|romance,2002,Talk to Her (Hable con Ella)
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),animation|comedy|musical,2002,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights)
5880,Extreme Ops (2002),action|adventure|crime|thriller,2002,Extreme Ops
5881,Solaris (2002),drama|romance|sci-fi,2002,Solaris
5882,Treasure Planet (2002),adventure|animation|children|sci-fi|imax,2002,Treasure Planet
5883,They (2002),horror|thriller,2002,They
5884,Chopper Chicks in Zombietown (1989),comedy|horror,1989,Chopper Chicks in Zombietown
5888,Brother (Brat) (1997),crime|drama,1997,Brother (Brat)
5889,"Cruel Romance, A (Zhestokij Romans) (1984)",drama|romance,1984,"Cruel Romance, A (Zhestokij Romans)"
5890,Elling (2001),comedy|drama,2001,Elling
5891,I Spit on Your Grave (Day of the Woman) (1978),horror|thriller,1978,I Spit on Your Grave (Day of the Woman)
5893,"Last Seduction, The (1994)",crime|drama|thriller,1994,"Last Seduction, The"
5896,New Waterford Girl (1999),comedy,1999,New Waterford Girl
5899,Zulu (1964),action|drama|war,1964,Zulu
5900,Analyze That (2002),comedy|crime,2002,Analyze That
5901,Empire (2002),crime|drama,2002,Empire
5902,Adaptation (2002),comedy|drama|romance,2002,Adaptation
5903,Equilibrium (2002),action|sci-fi|thriller,2002,Equilibrium
5909,Visitor Q (Bizita Q) (2001),comedy|drama|horror,2001,Visitor Q (Bizita Q)
5912,Hit the Bank (Vabank) (1981),comedy|crime,1981,Hit the Bank (Vabank)
5915,Victory (a.k.a. Escape to Victory) (1981),action|drama|war,1981,Victory (a.k.a. Escape to Victory)
5919,Android (1982),sci-fi,1982,Android
5922,Attila (Attila Flagello di Dio) (1982),action,1982,Attila (Attila Flagello di Dio)
5925,"Beast Within, The (1982)",horror,1982,"Beast Within, The"
5927,"Best Little Whorehouse in Texas, The (1982)",comedy|drama|musical|romance,1982,"Best Little Whorehouse in Texas, The"
5929,"Party 2, The (Boum 2, La) (1982)",comedy|romance,1982,"Party 2, The (Boum 2, La)"
5932,Burden of Dreams (1982),documentary,1982,Burden of Dreams
5938,Deathtrap (1982),comedy|crime|mystery|thriller,1982,Deathtrap
5941,Drumline (2002),comedy|drama|musical|romance,2002,Drumline
5942,"Hot Chick, The (2002)",comedy,2002,"Hot Chick, The"
5943,Maid in Manhattan (2002),comedy|romance,2002,Maid in Manhattan
5944,Star Trek: Nemesis (2002),action|drama|sci-fi|thriller,2002,Star Trek: Nemesis
5945,About Schmidt (2002),comedy|drama,2002,About Schmidt
5947,Evelyn (2002),drama,2002,Evelyn
5949,Intact (Intacto) (2001),thriller,2001,Intact (Intacto)
5951,Morvern Callar (2002),drama,2002,Morvern Callar
5952,"Lord of the Rings: The Two Towers, The (2002)",adventure|fantasy,2002,"Lord of the Rings: The Two Towers, The"
5953,Devils on the Doorstep (Guizi lai le) (2000),drama|war,2000,Devils on the Doorstep (Guizi lai le)
5954,25th Hour (2002),crime|drama,2002,25th Hour
5955,Antwone Fisher (2002),drama,2002,Antwone Fisher
5956,Gangs of New York (2002),crime|drama,2002,Gangs of New York
5957,Two Weeks Notice (2002),comedy|romance,2002,Two Weeks Notice
5959,Narc (2002),crime|drama|thriller,2002,Narc
5961,Blue Steel (1990),action|thriller,1990,Blue Steel
5962,Body of Evidence (1993),drama|thriller,1993,Body of Evidence
5963,"Children's Hour, The (1961)",drama,1961,"Children's Hour, The"
5965,"Duellists, The (1977)",action|war,1977,"Duellists, The"
5968,Miami Blues (1990),comedy|crime|drama,1990,Miami Blues
5969,My Girl 2 (1994),comedy|drama|romance,1994,My Girl 2
5970,My Girl (1991),comedy|drama|romance,1991,My Girl
5971,My Neighbor Totoro (Tonari no Totoro) (1988),animation|children|drama|fantasy,1988,My Neighbor Totoro (Tonari no Totoro)
5974,"Thief of Bagdad, The (1940)",adventure|fantasy,1940,"Thief of Bagdad, The"
5975,War and Peace (1956),drama|romance|war,1956,War and Peace
5979,Attack of the Crab Monsters (1957),horror|sci-fi,1957,Attack of the Crab Monsters
5980,Black Christmas (1974),horror|mystery|thriller,1974,Black Christmas
5984,"Story of O, The (Histoire d'O) (1975)",drama|romance,1975,"Story of O, The (Histoire d'O)"
5986,Fat City (1972),drama,1972,Fat City
5988,Quicksilver (1986),drama,1986,Quicksilver
5989,Catch Me If You Can (2002),crime|drama,2002,Catch Me If You Can
5990,Pinocchio (2002),children|comedy|fantasy,2002,Pinocchio
5991,Chicago (2002),comedy|crime|drama|musical,2002,Chicago
5992,"Hours, The (2002)",drama|romance,2002,"Hours, The"
5993,Max (2002),drama,2002,Max
5994,Nicholas Nickleby (2002),drama|romance,2002,Nicholas Nickleby
5995,"Pianist, The (2002)",drama|war,2002,"Pianist, The"
5999,Heavy Metal 2000 (2000),action|adventure|animation|fantasy|sci-fi,2000,Heavy Metal 2000
6001,"King of Comedy, The (1983)",comedy|drama,1983,"King of Comedy, The"
6002,Love Liza (2002),drama,2002,Love Liza
6003,Confessions of a Dangerous Mind (2002),comedy|crime|drama|thriller,2002,Confessions of a Dangerous Mind
6005,Blue Collar Comedy Tour: The Movie (2003),comedy|documentary,2003,Blue Collar Comedy Tour: The Movie
6006,Just Married (2003),comedy|romance,2003,Just Married
6009,"City of Lost Souls, The (Hyôryuu-gai) (2000)",crime|drama|thriller,2000,"City of Lost Souls, The (Hyôryuu-gai)"
6012,"Guy Thing, A (2003)",comedy|romance,2003,"Guy Thing, A"
6013,Kangaroo Jack (2003),action|comedy,2003,Kangaroo Jack
6014,National Security (2003),action|comedy,2003,National Security
6016,City of God (Cidade de Deus) (2002),action|adventure|crime|drama|thriller,2002,City of God (Cidade de Deus)
6020,Alice Adams (1935),comedy|drama,1935,Alice Adams
6021,"American Friend, The (Amerikanische Freund, Der) (1977)",crime|drama|mystery|thriller,1977,"American Friend, The (Amerikanische Freund, Der)"
6022,American Me (1992),drama,1992,American Me
6023,Band of Outsiders (Bande à part) (1964),comedy|crime|drama|romance,1964,Band of Outsiders (Bande à part)
6025,CB4 - The Movie (1993),comedy,1993,CB4 - The Movie
6027,Dogfight (1991),drama|romance,1991,Dogfight
6030,Girls! Girls! Girls! (1962),comedy|musical,1962,Girls! Girls! Girls!
6031,Imitation of Life (1959),drama|romance,1959,Imitation of Life
6033,Mystery Date (1991),comedy,1991,Mystery Date
6035,Pépé le Moko (1937),crime|drama|romance,1937,Pépé le Moko
6036,Secret Admirer (1985),comedy|romance,1985,Secret Admirer
6039,"Woman in Red, The (1984)",comedy|romance,1984,"Woman in Red, The"
6040,Darkness Falls (2003),horror|thriller,2003,Darkness Falls
6041,Amen. (2002),drama,2002,Amen.
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),documentary,2002,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin)
6044,Blind Date (1984),horror|thriller,1984,Blind Date
6049,Ethan Frome (1993),drama,1993,Ethan Frome
6051,"Harder They Come, The (1973)",action|crime|drama,1973,"Harder They Come, The"
6055,Sugar Hill (1994),drama,1994,Sugar Hill
6057,Biker Boyz (2003),action|crime|drama,2003,Biker Boyz
6058,Final Destination 2 (2003),horror|thriller,2003,Final Destination 2
6059,"Recruit, The (2003)",action|thriller,2003,"Recruit, The"
6060,"Guru, The (2002)",comedy|romance,2002,"Guru, The"
6062,Lost in La Mancha (2002),documentary,2002,Lost in La Mancha
6063,May (2002),drama|horror,2002,May
6064,"Harder They Fall, The (1956)",drama|film-noir,1956,"Harder They Fall, The"
6067,Ordinary Decent Criminal (2000),comedy|crime,2000,Ordinary Decent Criminal
6070,Tokyo Decadence (Topâzu) (1992),drama,1992,Tokyo Decadence (Topâzu)
6078,Firefox (1982),action|sci-fi|thriller,1982,Firefox
6086,"I, the Jury (1982)",crime|drama|thriller,1982,"I, the Jury"
6090,Kiss Me Goodbye (1982),comedy,1982,Kiss Me Goodbye
6093,"Last Unicorn, The (1982)",animation|children|fantasy,1982,"Last Unicorn, The"
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),action,1982,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye)
6100,"Midsummer Night's Sex Comedy, A (1982)",comedy|romance,1982,"Midsummer Night's Sex Comedy, A"
6101,Missing (1982),drama|mystery|thriller,1982,Missing
6104,Monty Python Live at the Hollywood Bowl (1982),comedy,1982,Monty Python Live at the Hollywood Bowl
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",drama|war,1982,"Night of the Shooting Stars (Notte di San Lorenzo, La)"
6111,Paradise (1982),adventure|romance,1982,Paradise
6116,"Pirate Movie, The (1982)",adventure|comedy|musical,1982,"Pirate Movie, The"
6119,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),comedy,1982,Santa Claus Is a Stinker (Le Père Noël est une ordure)
6122,Richard Pryor Live on the Sunset Strip (1982),comedy|documentary,1982,Richard Pryor Live on the Sunset Strip
6123,Sunless (Sans Soleil) (1983),documentary,1983,Sunless (Sans Soleil)
6124,Savannah Smiles (1982),comedy,1982,Savannah Smiles
6125,"Secret Policeman's Other Ball, The (1982)",comedy|documentary|musical,1982,"Secret Policeman's Other Ball, The"
6140,Tenebre (1982),horror|mystery|thriller,1982,Tenebre
6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),comedy,1982,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks)
6143,Trail of the Pink Panther (1982),comedy|crime,1982,Trail of the Pink Panther
6145,Venom (1982),horror|thriller,1982,Venom
6148,White Dog (1982),drama|horror|thriller,1982,White Dog
6153,Zapped! (1982),comedy|sci-fi,1982,Zapped!
6155,How to Lose a Guy in 10 Days (2003),comedy|romance,2003,How to Lose a Guy in 10 Days
6156,Shanghai Knights (2003),action|adventure|comedy,2003,Shanghai Knights
6157,Daredevil (2003),action|crime,2003,Daredevil
6158,"Jungle Book 2, The (2003)",animation|children,2003,"Jungle Book 2, The"
6159,All the Real Girls (2003),drama|romance,2003,All the Real Girls
6162,Gerry (2002),adventure|drama,2002,Gerry
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),romance|thriller,2002,He Loves Me... He Loves Me Not (À la folie... pas du tout)
6166,Dennis the Menace (1993),comedy,1993,Dennis the Menace
6169,"Black Stallion Returns, The (1983)",adventure|children,1983,"Black Stallion Returns, The"
6170,"Black Stallion, The (1979)",adventure|children|drama,1979,"Black Stallion, The"
6178,"Patch of Blue, A (1965)",drama|romance,1965,"Patch of Blue, A"
6181,"Red Badge of Courage, The (1951)",drama|war,1951,"Red Badge of Courage, The"
6182,"Thrill of It All, The (1963)",comedy,1963,"Thrill of It All, The"
6183,Pillow Talk (1959),comedy|musical|romance,1959,Pillow Talk
6184,"Man Who Fell to Earth, The (1976)",drama|sci-fi,1976,"Man Who Fell to Earth, The"
6185,Dark Blue (2003),action|crime|drama|thriller,2003,Dark Blue
6186,Gods and Generals (2003),action|drama|war,2003,Gods and Generals
6187,"Life of David Gale, The (2003)",crime|drama|thriller,2003,"Life of David Gale, The"
6188,Old School (2003),comedy,2003,Old School
6192,Open Hearts (Elsker dig for evigt) (2002),romance,2002,Open Hearts (Elsker dig for evigt)
6193,Poolhall Junkies (2002),comedy|drama|thriller,2002,Poolhall Junkies
6195,Stone Reader (2002),documentary,2002,Stone Reader
6196,Cradle 2 the Grave (2003),action|crime|drama|thriller,2003,Cradle 2 the Grave
6197,Spider (2002),drama|mystery,2002,Spider
6201,Lady Jane (1986),drama|romance,1986,Lady Jane
6202,Late Marriage (Hatuna Meuheret) (2001),comedy|drama|romance,2001,Late Marriage (Hatuna Meuheret)
6203,Life Stinks (1991),comedy,1991,Life Stinks
6204,"Meteor Man, The (1993)",comedy,1993,"Meteor Man, The"
6210,Volcano High (Whasango) (2001),action|comedy,2001,Volcano High (Whasango)
6212,Bringing Down the House (2003),comedy,2003,Bringing Down the House
6213,Tears of the Sun (2003),action|drama|thriller,2003,Tears of the Sun
6214,Irreversible (Irréversible) (2002),crime|drama|mystery|thriller,2002,Irreversible (Irréversible)
6215,Laurel Canyon (2002),drama,2002,Laurel Canyon
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),drama,2001,Nowhere in Africa (Nirgendwo in Afrika)
6217,"Safety of Objects, The (2001)",drama,2001,"Safety of Objects, The"
6218,Bend It Like Beckham (2002),comedy|drama|romance,2002,Bend It Like Beckham
6219,"Hunted, The (2003)",action|drama|thriller,2003,"Hunted, The"
6220,Willard (2003),drama|horror|thriller,2003,Willard
6222,Prozac Nation (2001),drama,2001,Prozac Nation
6223,Spun (2001),comedy|crime|drama,2001,Spun
6225,King of Kings (1961),drama,1961,King of Kings
6228,"Talk of the Town, The (1942)",comedy|romance|thriller,1942,"Talk of the Town, The"
6232,Born Free (1966),adventure|children|drama,1966,Born Free
6234,Equus (1977),drama|mystery,1977,Equus
